timestamp,datapath_id,port_no,rx_packets,rx_bytes,rx_errors,rx_dropped,tx_packets,tx_bytes,tx_errors,tx_dropped,collisions,duration_sec,duration_nsec,label
2026-03-23T03:41:12.605260,8,2,10,856,0,0,20,1040,0,0,0,40,651000000,NORMAL
2026-03-23T03:41:12.605260,8,3,10,856,0,0,20,1040,0,0,0,40,652000000,NORMAL
2026-03-23T03:41:12.605260,8,4,10,856,0,0,20,1040,0,0,0,40,650000000,NORMAL
2026-03-23T03:41:12.605260,8,5,11,942,0,0,20,1040,0,0,0,40,649000000,NORMAL
2026-03-23T03:41:12.605260,8,4294967294,82,4233,0,0,0,0,0,0,0,40,645000000,NORMAL
2026-03-23T03:41:12.605377,5,1,2,104,0,0,20,1040,0,0,0,40,621000000,NORMAL
2026-03-23T03:41:12.605377,5,2,20,1040,0,0,2,73,0,0,0,40,622000000,NORMAL
2026-03-23T03:41:12.605377,5,3,2,73,0,0,20,1040,0,0,0,40,621000000,NORMAL
2026-03-23T03:41:12.605377,5,4294967294,42,2153,0,0,0,0,0,0,0,40,618000000,NORMAL
2026-03-23T03:41:12.605474,9,1,20,1040,0,0,2,73,0,0,0,40,637000000,NORMAL
2026-03-23T03:41:12.605474,9,2,10,856,0,0,20,1040,0,0,0,40,638000000,NORMAL
2026-03-23T03:41:12.605474,9,3,10,856,0,0,20,1040,0,0,0,40,638000000,NORMAL
2026-03-23T03:41:12.605474,9,4,10,856,0,0,20,1040,0,0,0,40,637000000,NORMAL
2026-03-23T03:41:12.605474,9,5,10,856,0,0,20,1040,0,0,0,40,639000000,NORMAL
2026-03-23T03:41:12.605474,9,4294967294,82,4233,0,0,0,0,0,0,0,40,632000000,NORMAL
2026-03-23T03:41:12.605590,4,1,2,104,0,0,20,1040,0,0,0,40,626000000,NORMAL
2026-03-23T03:41:12.605590,4,2,20,1040,0,0,3,94,0,0,0,40,626000000,NORMAL
2026-03-23T03:41:12.605590,4,3,2,73,0,0,20,1040,0,0,0,40,627000000,NORMAL
2026-03-23T03:41:12.605590,4,4294967294,43,2174,0,0,0,0,0,0,0,40,622000000,NORMAL
